id,can_smiles,ac
63,c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,1
66,Fc1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,1
67,Cn1ccc2cc(C3(Cc4ccccc4)CCNC3)ccc21,1
68,N#Cc1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,1
71,CCCCC1(c2ccc3[nH]ccc3c2)CCNC1,1
72,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,1
82,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,1
85,Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F)n1C(C)C,1
87,CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C)CC1,1
88,CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(CC)CC1,1
89,CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C(C)C)CC1,1
90,CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCCN(C)CC1,1
91,CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCCN(C(C)C)CC1,1
92,CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(CCO)CC1,1
93,CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C(C)=O)CC1,1
99,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)c(Cl)c3)c2cc1N1CCN(C)CC1,1
101,Cc1cnn(C2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c1,1
102,CN(CC1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,1
103,O=C(COc1cccc(Cl)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1
104,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1ccccc1,1
105,O=C(CN1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1,1
106,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1,1
107,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N(CCCO)Cc1ccc(F)cc1,1
108,COCC(O)CN(Cc1ccc(F)cc1)C(=O)CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1,1
109,O=C(CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1)NCC(O)C(F)(F)F,1
110,O=C(CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1)N1CCCC(CO)C1,1
114,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccncc1)c1ccc(Cl)cc1,1
115,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1cccnc1,1
117,COc1ccc(C(NC(=O)CC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)c2ccc(F)cc2)cn1,1
118,CCCCC(NC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1ccc(OC)nc1,1
124,O=C(NCc1cccc(F)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1
125,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1c1ccc(F)cc1,1
126,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1c1cccnc1,1
127,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1Cc1cccnc1,1
128,COc1ccc(OC2CN(C(=O)NC3CCN(Cc4ccn(-c5ccc(C(F)(F)F)cc5)c4)CC3)C2)cc1,1
129,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CC(N2CCCOCC2)C1,1
131,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CC(N2CCC(C(F)(F)F)CC2)C1,1
134,CN1CCN(C(=O)NC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)C(c2ccccc2)C1,1
135,O=C(Nc1ccc(Cl)cc1CO)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1
136,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCC(c2ccccc2O)CC1,1
137,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCC(O)(Cc2ccccc2)CC1,1
138,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCCC1CCO,1
139,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC(CO)C1,1
141,O=C(NCC1CCCCC1O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1
142,CN(CC1(O)CCCCC1)C(=O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1
144,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cc1cnccn1)c1ccccc1,1
145,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCn2cccc2C1c1ccccc1,1
147,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cn1cccn1)c1ccccc1,1
149,C[C@@H]1CN(c2ncccc2F)CCN1/C(=N/C#N)Nc1ccc(C(C)(C)C)cc1,1
150,O=C1NC[C@H](c2ccc(F)cc2)C12CCN(C1(c3ccc(F)cc3)CCCCC1)CC2,1
151,COCCOCC#Cc1cc(-c2n[nH]c3c2C(=O)c2cc(CN4CCN(C)CC4)ccc2-3)cs1,1
153,C(#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4cncn4)ccc2-3)cs1)COc1ccccc1,1
155,Fc1ccc(C(c2ccc(F)cc2)N2CCNCC2)cc1,1
156,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)CN(C)C)CC1,1
157,Cc1cc(C)n(-c2cc(NC(=O)CN3CCN(C)CC3)nc(-c3ccc(C)o3)n2)n1,1
158,Cc1cc(C)n(-c2cc(NC(=O)CN3CCCN(C)CC3)nc(-c3ccc(C)o3)n2)n1,1
159,Cc1cc(C)n(-c2cc(NC(=O)CN3CCC(CN(C)C)CC3)nc(-c3ccc(C)o3)n2)n1,1
160,Cc1cc(C)n(-c2cc(NC(=O)CC3CCN(C)CC3)nc(-c3ccc(C)o3)n2)n1,1
161,Cc1cc(C)n(-c2cc(NC(=O)CCN(C)C)nc(-c3ccc(C)o3)n2)n1,1
169,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,1
171,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,1
173,Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O,1
174,CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(F)cc3)CC1=O)C2,1
175,CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(Cl)cc3)CC1=O)C2,1
176,CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3cccc(C(F)(F)F)c3)CC1=O)C2,1
177,CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCC3CCCCC3)CC1=O)C2,1
179,O=C1CN(CCc2ccc(F)cc2)CCN1[C@H]1CCc2cc(CN3CCC(C(F)(F)F)CC3)ccc2C1,1
180,O=C1CN(CCc2ccc(F)cc2)CCN1[C@H]1CCc2cc(Cn3ccnc3)ccc2C1,1
186,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,1
187,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3.Cl,1
189,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1
192,CN1CCN(CCCCN2C(=O)CN(/N=C/c3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,1
193,CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)c1ccccc1OCCOc1ccccc1N(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O,1
194,CC(C)(C)c1ccc(NC(=O)N2CCN(c3ncccc3Cl)CC2)cc1,1
195,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1
197,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,1
198,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,1
200,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,1
201,O=C1NCCN1CCN1CCC(c2cn(C3CCCCC3)c3ccc(Cl)cc23)CC1,1
202,O=C1NCCN1CCN1CCC(c2cn(-c3ccccc3)c3ccc(Cl)cc23)CC1,1
203,Fc1ccc(-n2cc(C3CCN(CCN4CCNC4=S)CC3)c3ccccc32)cc1,1
204,CC(C)(O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1
206,Fc1ccc(-n2cc(C3CCNCC3)c3cc(Cl)ccc32)cc1,1
207,CN(C)Cc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,1
209,CCC(CC)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,1
210,CC(O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,1
211,CCC(=O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,1
212,O=C1NCCN1CCN1CC=C(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,1
214,CCC(O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,1
215,CCc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,1
217,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccccc23)CC1,1
218,O=C(O)Cc1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,1
220,COC(=O)Cc1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,1
221,COC(=O)c1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,1
223,Cc1c(Cl)ccc2c1N1[C@H](CNC[C@H]1C)C2,1
224,COc1ccc(CCN(C)CCCN(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccc(OC)c(OC)c2)cc1OC.Cl,1
225,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,1
227,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1
230,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,1
233,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1
235,c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,1
238,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC.O,1
239,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1
240,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1
241,Cc1cn2c(N)c(Cl)cc(C(=O)NCC3CCN(CC(C)C)CC3)c2n1,1
243,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,1
245,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1.O=P([O-])(O)O,1
246,CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1,1
247,CCOC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,1
249,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,1
250,CNCCCN1c2ccccc2CCc2ccccc21,1
251,Oc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1
253,CN(C)CCOC(c1ccccc1)c1ccccc1,1
254,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,1
255,O=C(O[C@@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,1
256,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,1
257,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1
258,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,1
259,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1
261,Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,1
264,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,1
265,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,1
266,COc1ccc(CNc2nnc(N3CCC4(CC3)CC(O)C4)c3ccc(C#N)cc23)cc1Cl,1
271,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,1
273,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1
275,CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2.Cl,1
277,CCCCN(CCCC)CC[C@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,1
278,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1
280,Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2,1
281,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,1
286,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,1
287,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1
288,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,1
292,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1
295,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,1
296,N[C@H](C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1)C1CC1,1
297,CCCCCCCN(CC)CCCCc1ccc([N+](=O)[O-])cc1,1
300,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,1
301,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,1
304,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,1
307,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,1
308,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1
309,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,1
310,CS(=O)(=O)Nc1ccc2c(c1)C(O)CC1(CCN(C3CCc4cc(C#N)ccc4C3)CC1)O2,1
314,CCCCNCCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,1
315,Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,1
322,Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc32)cc1,1
323,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1
324,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,1
325,Cc1ccccc1C(OCCN(C)C)c1ccccc1,1
326,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,1
327,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,1
328,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,1
329,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
333,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1
334,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,1
335,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,1
337,CNCCCC1c2ccccc2C=Cc2ccccc21,1
338,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,1
340,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,1
341,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN2CCC[C@H]1C2,1
342,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,1
346,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,1
347,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1
357,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1
358,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,1
361,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@H]32,1
363,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,1
364,CCN(CC)C(=O)c1cccc(C2=CC3(CCNCC3)Oc3ccccc32)c1,1
365,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1
366,CN(C)[C@@H]1CCC[C@H]1Nc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,1
367,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,1
368,CCN(CC)C(=O)c1ccccc1C1=CC2(CCNCC2)Oc2ccccc21,1
1,NC1CC(C(=O)N2CCn3c(nnc3C(F)(F)F)C2)=CCC1c1cc(F)c(F)cc1F,0
2,CC(Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,0
3,CC(Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,0
4,O=C(O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,0
5,CCN(CC)C(=O)c1ccc(C2=CC3(CCN(C(C)=O)CC3)Oc3ccccc32)cc1,0
8,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3c(O)cccc32)cc1,0
9,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cc(O)ccc32)cc1,0
10,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccc(O)cc32)cc1,0
11,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cccc(O)c32)cc1,0
19,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC)c(I)c1,0
20,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC(=O)OCC)c(I)c1,0
24,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC(=O)O)c(I)c1,0
25,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCO)c(I)c1,0
30,COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1F,0
31,COc1cc(OC)cc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,0
32,COc1cncc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,0
33,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,0
34,ClC(Cl)Cl,0
36,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1(C)CN,0
38,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,0
39,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,0
40,CC(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCOCC4)cc3c2)CC1,0
41,CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCC(F)(F)CC2)n3C(C)C)CC1,0
42,O=C(c1ccc2c(c1)cc(C(=O)N1CCOCC1)n2CC(F)(F)F)N1CCN(C2CCC2)CC1,0
43,C=C1CC23CC4C5C6(C)CC(OC(C)=O)CC57C2C(O)C1C(OC(C)=O)C3(O)C7N4C6,0
44,CNC1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,0
45,Cc1ncc(-c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)ncc2F)n1C(C)C,0
46,Cc1ncc(-c2nc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)ncc2F)n1C(C)C,0
47,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCC(N(C)C)C4)cc3)ncc2F)n1C(C)C,0
48,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCCN(C)CC4)cc3)ncc2F)n1C(C)C,0
51,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CNC,0
53,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,0
54,CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,0
55,O=C1CCCC2C3CCCN4CCCC(CN12)C34,0
60,COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4cncn4)ccc2-3)cs1,0
62,Clc1ccc(C23CNCC2C3)cc1Cl,0
64,c1ccc(CC2(c3ccc4sccc4c3)CCNC2)cc1,0
65,c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)nc1,0
69,NC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,0
70,CNC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,0
73,Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)cc3)n2)n1C(C)C,0
74,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,0
75,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)cc3)n2)n1C(C)C,0
76,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCO)cc3)n2)n1C(C)C,0
77,Cc1ncc(-c2nc(Nc3ccc(C(N)=O)cc3)ncc2F)n1C(C)C,0
78,CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1,0
79,Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)cc3)ncc2F)n1C(C)C,0
80,Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)c(F)c3)n2)n1C(C)C,0
81,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1F,0
83,Cc1ncc(-c2nc(Nc3ccc(C(N)=O)c(F)c3)ncc2F)n1C(C)C,0
84,CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1F,0
86,Cc1cc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)ccc1C(=O)N(C)C,0
94,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,0
95,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(CC)CC1,0
96,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCOCC1,0
97,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCC(O)CC1,0
98,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C2CC2)CC1,0
