id,can_smiles,ac
66,Cc1cc(-c2ccc3c(c2)CC[NH+](CCCSc2nnc(-c4ccc(Cl)cc4)n2C)CC3)no1,1
67,O=C(c1ccc(O)cc1OC[C@@H](O)C[NH+]1CCC2(CC1)Cc1cc(Cl)ccc1O2)N1C[C@H](O)CO1,1
68,Fc1ccc(Cn2c(NC3CC[NH2+]CC3)nc3ccccc32)cc1,1
69,Cn1c(=O)cc(NC2CC[NH+](CC=Cc3ccccc3)CC2)c2cc(Cl)ccc21,1
70,Oc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1
71,Clc1ccc(C(c2ccc(Cl)cc2)n2cc[n+](CC(OCc3ccc(Cl)cc3Cl)c3ccc(Cl)cc3Cl)c2)cc1,1
72,Oc1ccc(CC[N+]2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1
73,Clc1ccc(-c2nc(COc3ccccc3C[NH+]3CCCCCCC3)cs2)cc1,1
74,Cc1cc(-c2ccc3c(c2)CC[NH+](CCCSc2nnc(-c4ccc(C(F)(F)F)cc4)n2C)CC3)n(C)n1,1
75,CCOC(=O)C1=C[C@]2(CC)CCC[N+]3CCc4c(n1c1ccccc41)[C@@H]32,1
76,O=C(CCC[NH+]1CCC(O)(c2ccccc2)CC1)c1ccccc1,1
77,O=C(CCC[NH+]1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1
78,O=C(CCC[N@H+]1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1
79,C[NH+](C)CCCn1nc(C2=C(c3cn(-c4cnc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,1
80,Cn1c(=O)nc(NC2CC3CCC(C2)[NH+]3Cc2ccc3c(c2)OCO3)c2cc(Cl)ccc21,1
81,O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)C1CC1,1
82,CSc1ccc2c(c1)[NH+](CC[C@@H]1CCCC[NH+]1C)c1ccccc1S2,1
83,Cc1cnc(-c2ccc3c(c2)CC[NH+](CCCSc2nnc(-c4ccc5[nH]ccc5c4)n2C)CC3)o1,1
84,COc1ccccc1-c1nnc(SCCC[NH+]2CCc3ccc(-c4cc(C)on4)cc3CC2)n1C,1
85,COc1ccc(-c2nnc(SCCC[NH+]3CCc4ccc(-c5cc(C)on5)cc4CC3)n2C)cc1,1
86,COc1cccc(C[NH+]2CCCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,1
87,Cc1nc2ccccc2n1[C@@H]1C[C@H]2COC[C@@H](C1)N2C,1
88,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CC[C@@H](CCCOc2ccc(F)cc2)C[C@H]1OC,1
89,CC(C)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H]([NH+]2CCC(c3cccc(F)c3)CC2)C1,1
90,Cc1cnc(-c2ccc3c(c2)CC[NH+](CCCSc2nnc(-c4cc5ccccc5[nH]4)n2C)CC3)o1,1
91,CCOC(=O)C1CCN(C(=[NH2+])c2ccc(C(=O)Nc3c(OC)cc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)c(F)c2)CC1,1
92,CC(C)(O)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H]([NH+]2CCC(c3ccc(F)cc3)CC2)C1,1
93,CCCCc1oc2ccccc2c1C(=O)c1ccc(OCC[NH+](CC)CC)cc1,1
94,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCC[NH+](CCCC)CCCC)cc1,1
95,Cc1cc(-c2ccc3c(c2)CC[NH+](CCCSc2nnc(-c4ccc(C(F)(F)F)cc4)n2C)CC3)no1,1
96,Cc1cc(-c2ccc3c(c2)CC[NH+](CCCSc2nnc(-c4ccccc4Cl)n2C)CC3)no1,1
97,Cc1ncoc1-c1nnc(SCCC[NH+]2CCc3cc4c(cc3CC2)OCC(=O)[NH2+]4)n1C,1
98,O=C(NC1CC[NH+](Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc([O-])cc2o1,1
99,CC(C)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H]([NH+]2CCC(c3cccc(O)c3)CC2)C1,1
100,COc1ccc(CC[NH+]2CCC(NNc3[nH+]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1
101,Fc1ccc(CCN2CCC3(CCc4ccccc4C3)CC2)c(F)c1,1
102,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1
103,CCCC[NH+](CCc1ccc(Cl)c(Cl)c1)C[C@H](O)COc1ccc(NS(C)(=O)=O)cc1,1
104,COC(=O)c1ccc(Sc2ccc(NC(=O)c3ccc(C(=[NH2+])N(C)C)cc3)c(C(=O)Nc3ccc(Cl)cn3)c2)cc1,1
105,CCOC(=O)C[C@H]1CN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CC(=O)N1Cc1ccc(C(=[NH2+])N(C)C)cc1,1
106,CCCC[NH2+]CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,1
107,O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccc(F)cc1,1
108,O=C1NCCN1CC[NH+]1CCC(c2cn(-c3ccccc3)c3ccc(Cl)cc23)CC1,1
109,Cc1cc(-c2ccc3c(c2)CC[NH+](CCCSc2nnc(-c4cccc(Cl)c4)n2C)CC3)no1,1
110,c1ccc(-c2[nH]c3ccccc3c2C2CCN(c3ccccc3)CC2)cc1,1
111,CC1CC[NH+](Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,1
112,N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CC3)N1CC[C@@H](NCc3cncn3C2)C1=O,1
113,c1ccc(CC[NH+]2CCC(c3c(-c4ccccc4)[nH]c4ccccc34)CC2)cc1,1
114,O=c1cc(NC2CC[NH+](Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc2n1Cc1ccccn1,1
115,c1ccc(COc2ccc(CCNc3cc[nH+]cc3)cc2)cc1,1
116,Cc1ccccc1C1CC[NH+](CC2CCc3c(C)cccc3C(O)C2)CC1,1
117,CN(C)C(=[NH2+])c1ccc(C(=O)Nc2ccc(Sc3ccccc3)cc2C(=O)Nc2ccc(Cl)cn2)cc1,1
118,COC(=O)N(NC(=O)c1c(OCC[NH+](C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1
119,CC(C)(C)OC(=O)N1CCC2C[N+](CC(O)COc3ccc(C#N)cc3)CC(C1)O2,1
120,CC(C)(C)OC(=O)N1CC2CC(C1)C[NH+](C[C@H](O)COc1ccc(C#N)cc1)C2,1
121,CC(C)[NH+]1CCN(C2CCc3ccc(OCc4noc(-c5ccc(Cl)cc5)n4)cc32)CC1,1
122,CCCCCCCCC(=O)NCc1ccc(CC(O)CO)c(OC)c1,1
123,CN(C)C(=[NH2+])c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,1
124,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1
125,CCOc1cc(CCN2CCC(Nc3nc4ccccc4o3)CC2)ccc1OC,1
126,Cn1nnc(C2CC3(c4ccccc4)[NH2+]C2CCC3OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,1
127,O=c1nc(NC2CC3CCC(C2)[NH+]3Cc2ccc3c(c2)OCO3)c2cc(Cl)ccc2n1CC(F)(F)F,1
128,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(F)(F)C(F)(F)F)oc6cc5CC4)n3C)cccc2n1,1
129,N#Cc1ccc(C2=CC3(CC[NH2+]CC3)Oc3ccccc32)cc1,1
130,CCCCCCCCC(=O)NCc1ccc(C[C@H](O)CO)c(OC)c1,1
131,O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)C(F)(F)F,1
132,O=c1cc(NC2CC[NH+](Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc2[nH]1,1
133,O=C(c1ccc(F)cc1)C1CC[N+](CCN2C(=O)[NH2+]c3ccccc3C2=O)CC1,1
134,Fc1ccc2c(C3C[N+]CCC3F)c(-c3cccc4ccccc34)[nH]c2c1,1
135,CC(C)(C)OC(=O)NCCC[N+](Cc1cncn1Cc1ccc(C#N)cc1)C1CCN(Cc2cccc(Cl)c2)C1=O,1
136,Fc1ccc2c(C3CNCC[C@H]3F)c(-c3cccc4ccccc34)[nH]c2c1,1
137,Fc1ccc(CC[NH+]2CCC3(CCc4ccccc4O3)CC2)c(F)c1,1
138,Nc1ccc2c(c1)[NH2+]C(Cc1ccc(Oc3ccccc3)cc1)=N2,1
139,CS(=O)(=O)Nc1ccc2c(c1)[NH2+]C(Cc1ccc(Oc3ccccc3)cc1)=N2,1
140,CCCCCn1c(=O)nc([NH2+]C2CC[NH+](Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc21,1
141,C[C@@H]1CCC[NH+]1CCc1ccc2cc(-c3ccc(C#N)cc3)ccc2c1,1
142,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,1
143,O=C1NCCN1CC[NH+]1CCC(c2cn(C3CCCCC3)c3ccc(Cl)cc23)CC1,1
144,COC(=O)Cc1ccc(-n2cc(C3CC[NH+](CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,1
145,Cc1cc(-c2ccc3c(c2)CC[NH+](CCCSc2nnc(-c4cccs4)n2C)CC3)no1,1
146,Cc1cc(-c2ccc3c(c2)CC[NH+](CCCSc2nnc(C4CCC(C)CC4)n2C)CC3)no1,1
147,Cc1noc2cc3c(cc12)CC[NH+](CCCSc1nnc(-c2ccc(C(F)(F)F)cc2)n1C)CC3,1
148,CS(=O)(=O)N1CCN(Cc2ccnc(Nc3ncc(-c4ccccc4)s3)c2)CC1,1
149,C=CC=CC=CC(O)(c1ccccc1)C1CC[NH+](CCC[C@H](O)c2ccc(C(C)(C)C)cc2)CC1,1
150,CC(C)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H](N2CCC(c3ccncn3)CC2)C1,1
151,CCCN(CCc1ccc(Cl)c(Cl)c1)C[C@H](O)COc1ccc(NS(C)(=O)=O)cc1,1
152,O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1ccc(F)cc1,1
153,Cc1ccc(C[NH+]2CCC(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)cc1,1
154,O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)C1CC1,1
155,CN(C)C(=[NH2+])c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c([NH+]2CCCCC2)c1,1
156,CC(C(=O)NC1(c2ccccc2)CCC([NH+]2CCC(O)(Cc3ccccc3)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
157,COc1ccc(CC[N@@H+](C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1
158,COc1ccc(CC[NH+](C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1
159,COc1ccc(CC[NH+](CCC[C@@](C)(C#N)c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1
160,Cn1c(=O)nc([NH2+]C2CC[NH+](Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc21,1
161,O=c1nc([NH2+]C2CC[NH+](Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc2n1CC(F)(F)F,1
162,CC1=NC2=[N+](CCCC2O)C(=O)C1CC[N+]1CCC(c2noc3cc(F)ccc23)CC1,1
163,N#Cc1ccc(Cn2cncc2CC[N+]C2CCN(c3ccccc3)C2=O)cc1,1
164,N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CCO3)N1CC[C@@H](NCc3cncn3C2)C1=O,1
165,O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccno1,1
166,Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1
167,COc1ccc(-c2nnc(SCCC[NH+]3CCc4ccc(-c5cc(C)on5)cc4CC3)n2C)cn1,1
168,CCc1nc2ccc3c(c2s1)CCN(CCC[S]=C1NN=C(c2cccc4nc(C)ccc24)[NH+]1C)CC3,1
169,O=C1Nc2ccccc2[NH+]1CCCC[NH+]1CCC([NH+]2C(=O)Nc3ccc(Cl)cc32)CC1,1
170,O=C1[NH2+]c2ccccc2N1CCC[NH+]1CCC([NH+]2C(=O)Nc3cc(Cl)ccc32)CC1,1
171,CCC(=O)NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,1
172,O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccc(Cl)cc1,1
173,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1
174,CC1CCCC[NH+]1CCCn1nc(C2=C(c3cn(-c4ccc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,1
175,O=C1c2ccc(OCc3ccccc3)cc2CCC1CC[NH+]1CCC(c2ccccc2)CC1,1
176,CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N(C)[C@@H]2CC[NH+](CCCc3ccc(Cl)cc3)C2)C1,1
177,CCOC(=O)N1CCC(=C2c3ccccc3CCc3cc(Cl)ccc32)CC1,1
178,CC[N+](CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,1
179,COc1cccc(C[NH+]2CCCCCCC2)c1OCc1csc(-c2ccccc2)n1,1
180,Cc1cc(C)n(-c2cc(NC(=O)COc3ccccc3CCN3CCOCC3)[nH+]c(-c3ccc(C)o3)n2)n1,1
181,Cc1cc2c(s1)Nc1ccccc1N=C2N1CC[N+](C)CC1,1
182,CC[NH+](CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,1
183,CCC(=O)NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,1
184,CC(C)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H](N2CCC(c3cc(Cl)ncn3)CC2)C1,1
185,CCCC[N+](Cc1cncn1Cc1ccc(C#N)cc1)C1CCN(Cc2ccccc2)C1=O,1
186,N#Cc1ccc(Cn2cncc2C[N+](CC[N+]2CCOCC2)C2CCN(Cc3cccc(Cl)c3)C2=O)cc1,1
187,O=S(=O)(NCC1CC2(c3ccc(F)cc3)[NH2+]C1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1)c1ccccc1,1
188,CSc1ccc2c(c1)[NH+](CC[C@H]1CCCC[N@H+]1C)c1ccccc1S2,1
189,C[NH+]1CC[NH+](C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1
190,Cc1ccc(C(=O)NC2CCc3ccc(CCN4CCN(c5nsc6ccccc56)CC4)cc32)cc1,1
191,CC(C)(Cc1ccc2ccccc2c1)[NH2+]C[C@@H](O)COc1cccc(Cl)c1C#N,1
192,CCCC(=O)NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,1
193,O=C(Nc1c(Cl)cncc1Cl)c1cn(-c2ccc(Cl)cc2)c2ncccc2c1=O,1
194,CCCC[NH+](CCCC)CC[C@H](O)c1cc2c(Cl)cc(Cl)cc2c2c1=CC[C@H](C(F)(F)F)C=2,1
195,O=C([O-])Cc1ccc(-n2cc(C3CC[NH+](CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,1
196,O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1,1
197,Cc1ncoc1-c1nnc(SCCCN2CCc3cc4nc(C(F)(F)C(F)(F)F)oc4cc3CC2)n1C,1
198,O=C(OCc1ccccc1)N1CCC(CNc2ccc[nH+]c2)CC1,1
199,COc1ccc(NC(=O)c2ccc(C(=[NH2+])N(C)C)cc2[NH+]2CCCCC2)c(C(=O)Nc2ccc(Cl)cn2)c1,1
200,C[NH2+]C1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cn2)C1,1
201,CSc1nn2c(N3CC[NH2+]CC3)c3c(nc2c1S(=O)(=O)c1ccccc1)CCC3,1
202,O=C(Cc1ccccc1)NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,1
203,O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1cccnc1,1
204,Fc1ccc(-n2cc(C3CC[NH2+]CC3)c3ccc(Cl)cc32)cc1,1
205,CN(CCN(C)[S+2]([O-])([O-])c1ccc(N[S+2](C)([O-])[O-])cc1)c1nc2ccccc2n1C,1
206,CN(CCN(C)S(=O)(=O)c1ccc([N-]S(C)(=O)=O)cc1)c1nc2ccccc2n1C,1
207,OCC1([NH+]2CCN(C3CCc4ccc(OCc5noc(-c6ccc(Cl)cc6)n5)cc43)CC2)CCCC1,1
208,Cn1c(=O)cc(NC2CC[NH+](Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc21,1
209,COc1cc(N[S+2](C)([O-])[O-])ccc1[NH2+]c1c2ccccc2nc2ccccc12,1
210,COc1cccc(C2CC[NH+]([C@@H]3CC[C@@](C(=O)NCc4cc(C(F)(F)F)cc(C(F)(F)F)c4)(C(C)C)C3)CC2)c1,1
211,CC(C)C(=O)NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,1
212,CC[NH+](Cc1cccc(OCc2noc(-c3ccccc3F)n2)c1)C1CCN(C2CC(C)C(C)C2)C1,1
213,C[N+]1CC[N+](CCC[NH+]2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
214,CC(C(=O)N[C@]1(c2ccccc2)CC[C@@H]([NH+]2CCC3(CCOC3=O)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
215,COc1ccc(OC(F)(F)F)cc1CNC1CCC2CCC1(c1ccccc1)[NH2+]2,1
216,Cc1cc(-c2ccc3c(c2)CC[NH+](CCCSc2nnc(-c4ccccn4)n2C)CC3)no1,1
217,Cc1cc(-c2ccc3c(c2)CC[NH+](CCCSc2nnc(-c4cccn4C)n2C)CC3)no1,1
218,Cc1cc(-c2ccc3c(c2)CC[NH+](CCCSc2nnc(-c4ccccc4F)n2C)CC3)no1,1
219,Cc1cc(-c2ccc3c(c2)CC[NH+](CCCSc2nnc(-c4ccc(F)c(F)c4)n2C)CC3)n(C)n1,1
220,CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ccc(C(F)(F)F)cc2)n1C)CC3,1
221,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(C)(C)C)oc6c(C)c5CC4)n3C)cccc2n1,1
222,Cc1ccc2c(-c3nnc(SCCCC[NH+]4CCc5cc6nc(C(F)(F)F)oc6c(Br)c5CC4)n3C)cccc2n1,1
223,Cc1ccc2c(-c3nnc(SCCCC[NH+]4CCc5cc6nc(C(F)(F)F)oc6c(C)c5CC4)n3C)cccc2n1,1
224,CCc1nc2cc3c(cc2s1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,1
225,Cc1ccn2c3c([nH+]c2c1)CC[NH+](CCC[S]=C1NN=C(c2cccc4nc(C)ccc24)[NH+]1C)CC3,1
