id,can_smiles,ac
80,N[C@@H](CN1OC(=O)NC1=O)C(=O)O,0
81,N[C@@H](CN1C=CC(=O)NC1=O)C(=O)O,0
82,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,0
83,COC1(COc2ccccc2O1)C3=NCCN3,0
84,CC1=C(C=C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)c(C)c5CCC(=O)O)c(CCC(=O)O)c4C)c(C=C)c3C,0
85,CSC(=N)NCCC[C@H](N)C(=O)O,0
86,COc1ccccc1N2CCN(CCCNC3=C(C)C(=O)N(C)C(=O)N3C)CC2,0
87,NC1(CCCCC1)C(=O)O,0
88,ClCCN(CCCl)P1(=O)NCCCO1,0
89,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CCC[C@@H](N)C(=O)[O-])C2=O)C(=O)[O-],0
90,OC(=O)c1cc(O)c2c(Cl)cc(Cl)cc2n1,0
91,COc1cc(\C=C(/C#N)\C(=O)c2ccc(O)c(O)c2)cc(I)c1O,0
92,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,0
93,Nc1ncnc2c1nc(Br)n2C3O[C@H]4COP(=O)([O-])O[C@@H]4C3O,0
94,CCCOc1ccccc1C2=NC(=O)c3nn[nH]c3N2,0
95,CCN(CCCl)Cc1ccccc1Br,0
96,O=C(N1CCCCC1)c2ccc3OCCOc3c2,0
97,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0
98,NC(=O)c1cc(N2CC2)c(cc1[N+](=O)[O-])[N+](=O)[O-],0
99,COc1ccc(cc1C(=O)NCc2cccnc2)C(=O)NCc3cccnc3,0
100,Brc1c(Br)c(Br)c2[nH]nnc2c1Br,0
101,C[C@H]1CCC\C=C\C2C[C@H](O)C[C@@]2(O)C\C=C\C(=O)O1,0
102,CC(C)(C)NCC(O)COc1cccc2NC(=O)Nc12,0
103,CC(C)Cc1ccc(cc1)C(C)C(=O)O,0
104,CNC(=N)NCCC[C@H](N)C(=O)O,0
105,Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc4ccc(Nc5nc(Cl)nc(Nc6ccc(cc6)S(=O)(=O)[O-])n5)c(c4)S(=O)(=O)[O-])cc1S(=O)(=O)[O-],0
106,OC[C@H]1O[C@H]([C@H](O)[C@H]1O)n2cnc3c(NC4CCCC4)ncnc23,0
107,C[C@@H](NC(=O)\C(=C\c1ccc(O)c(O)c1)\C#N)c2ccccc2,0
108,OC[C@H]1O[C@@H]2[C@@H](OC3=NC(=N)C=CN23)[C@H]1O,0
109,COc1cccc(C2=CC(=O)c3ccccc3O2)c1N,0
110,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)C2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0
111,NNCc1cccc(O)c1,0
112,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,0
113,Nc1nc(Nc2ccccc2)nc3c1ncn3[C@@H]4O[C@H](CO)[C@H](O)[C@H]4O,0
114,CCC(C)N(C)C(=O)c1cc2ccccc2c(n1)c3ccccc3Cl,0
115,NS(=O)Oc1cc(C(=O)O)c(NCc2occc2)cc1Cl,0
116,CSC(=N)N,0
117,O=C1CCC(=NN1)c2ccc(cc2)n3ccnc3,0
118,CCCC(=O)NCCc1c2c3ccccc3CCCn2c4ccc(OC)cc14,0
119,CP(=O)(O)CCCN,0
120,COc1cc(OC)c(\C=C/2\C(=O)Nc3ccccc23)c(OC)c1,0
121,COC(=O)C1=CCCN(C)C1,0
122,NCCNC(=O)c1ccc(Cl)cc1,0
123,O=C1ON=C2C=Nc3ccccc3N12,0
124,OC[C@H]1O[C@@H](Oc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])[C@H](F)[C@@H](O)[C@@H]1O,0
125,O=C1N2CCc3c([nH]c4ccccc34)C2=Nc5ccccc15,0
126,NC(=N)Nc1ccc2[nH]c3[C@@H]4Oc5c(O)ccc6C[C@H]7N(CC8CC8)CC[C@@]4(c56)[C@@]7(O)Cc3c2c1,0
127,COc1ccc(OC)c(c1)C(O)C(C)N,0
128,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc5ccccc5)c3)ncnc2cn1,0
129,CCCc1c(nn(c2ccc(O)cc2)c1c3ccc(O)cc3)c4ccc(O)cc4,0
130,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3cncnc23,0
131,NC(=O)C1=CN(C=CC1)C2OC(COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@H]([C@H](OP(=O)([O-])[O-])[C@H]3O)n4cnc5c(N)ncnc45)C(O)C2O,0
132,COc1ccccc1N2CCNCC2,0
133,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,0
134,Oc1ccccc1N2CC=C(NC2=O)c3cccc(c3)[N+](=O)[O-],0
135,C[C@]1(Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O)C3CCCC3,0
136,Cc1nnc2cc(cnn12)c3ccc(cc3)C(F)(F)F,0
137,CC[N+](CC)(CC)CC(=O)Nc1c(C)cccc1C,0
138,O=C1NC(=O)c2nc3ccccc3nc2N1,0
139,[O-][N+](=O)c1cccc2c[nH]nc12,0
140,Nc1nc(OCc2ccccc2)c3nc[nH]c3n1,0
141,OC(=O)C1=CCCNC1,0
142,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
143,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0
144,O\N=C/1\C(=C/2\C(=O)Nc3ccccc23)\Nc4ccccc14,0
145,O=C1Nc2ccccc2c3ccccc13,0
146,OC(=O)CC[C@H](N1C(=O)c2ccccc2C1=O)C(=O)O,0
147,CC(C)C[C@H](NC(=O)C1OC1C(=O)O)C(=O)NCCCCNC(=N)N,0
148,CC(=N)NCCC[C@H](N)C(=O)O,0
149,COc1ccc(CCN)cc1O,0
150,CC(C)NCC(O)COc1ccc(CC(=O)N)cc1,0
151,NCC1OC(O[C@@H]2[C@H](O)[C@@H](OC3C(O)C(N)CC(N)C3OC4OC(CO)C(O)C(O)C4N)O[C@@H]2CO)C(N)C(O)C1O,0
152,Nc1cc(O)nc(N)n1,0
153,Cc1nc(N=Nc2cc(c3cc(cc(c3c2)S(=O)(=O)[O-])[N+](=O)[O-])S(=O)(=O)[O-])c(COP(=O)([O-])[O-])c(C=O)c1O,0
154,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4,0
155,C[C@H]1N2Cc3c(Cl)cccc3NC2=NC1=O,0
156,C[C@@H]1O[C@H](C[N+](C)(C)C)CS1,0
157,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0
158,NC1=NC(=O)N(C=C1)[C@H]2CC[C@@H](CO)O2,0
159,C[N+](C)(C)CCOC(=O)CBr,0
160,N[C@@H](CCl)C(=O)O,0
161,C\C=C\1/C(=O)CC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C,0
162,NCCc1c[nH]c2ccc(cc12)C(=O)N,0
163,OC(\C=C\C(=O)[O-])c1ccc(Cl)cc1,0
164,CC[C@@H](C)C1CN[C@@H]([C@H]1CC(=O)O)C(=O)O,0
165,Oc1ccccc1O,0
166,O=C1CCCN1CC#CCN2CCCC2,0
167,CN1C(c2ccc(Cl)cc2)S(=O)(=O)CCC1=O,0
168,OC(=O)C1CN(CCCP(=O)(O)O)CCN1,0
169,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,0
170,Nc1ncnc2c1ncn2[C@@H]3O[C@H](COP(=O)(O)CP(=O)(O)OP(=O)([O-])[O-])[C@H](O)[C@H]3O,0
171,CCCN1CCO[C@H]2[C@H]1COc3ccc(O)cc23,0
172,OC(=O)C1=CCNCC1,0
173,Cc1cccc(\C=C\c2ccccc2)n1,0
174,CN(C1CCCCC1)C(=O)CCCOc2ccc3NC(=O)C=Cc3c2,0
175,COc1ccc2[nH]cc(CCN(C)C)c2c1,0
176,CCCCCCC\C=C/CCCCCCCCC(=O)O,0
177,OC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,0
178,CN1C(=O)N(C)c2nc([nH]c2C1=O)c3ccc(cc3)S(=O)(=O)O,0
179,CC1=C(CC(=O)O)c2cc(F)ccc2/C/1=C\c3ccc(cc3)S(=O)(=O)C,0
180,COC(=O)C1=C(c2cc(OC)c(OC)c(OC)c2)c3ccnc(OCc4ncccn4)c3C(=O)N1Cc5ccnc(C)c5,0
181,NCCCP(=O)(O)O,0
182,NCCCNCCCCNCCCN,0
183,Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,0
184,Oc1cc(cc(c1O)[N+](=O)[O-])C(=O)c2ccccc2F,0
185,CCN1C[C@]2(C)CC[C@H](O)[C@@]34[C@@H]5C[C@H]6[C@H](O)C5[C@](O)(C[C@@H]6OC)[C@@H](C[C@@H]23)[C@@H]14,0
186,COc1cc(ccc1O)C(O)CO,0
187,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,0
188,CN1CCc2cccc(Cl)c2CC1,0
189,C\C(=C/[C@@]1(C)SC(=O)C(=C1O)C)\C=C,0
190,O=C1C=CC(=O)C=C1,0
191,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0
192,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O,0
193,NC(=O)N1c2ccccc2C=Cc3ccccc13,0
194,N[C@H](Cc1ccc(O)c(O)c1)C(=O)O,0
195,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,0
196,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)c2nc3cc(Cl)c(Cl)cc3[nH]2,0
197,C\C(=C\C=C\C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C(O)C(=O)CC1(C)C)\C=C\C=C(/C)\C=C\C2=C(C)C(O)C(=O)CC2(C)C,0
198,CC(N)COc1c(C)cccc1C,0
199,Clc1nccc2c1ccc3ccccc23,0
200,Nc1ccncc1,0
201,[O-]S(=O)(=O)c1cc(c2c(NC(=O)c3cccc(NC(=O)Nc4cccc(c4)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])c3)ccc(c2c1)S(=O)(=O)[O-])S(=O)(=O)[O-],0
202,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3cccs3,0
203,Nc1ccc(cc1)c2nc3ccc(cc3[nH]2)c4nc5cc(N)ccc5[nH]4,0
204,COC(=O)C1=C(C)NC(=C(C1c2ccccc2C(F)(F)F)[N+](=O)[O-])C,0
205,CC1CCN=C(N)S1,0
206,Cc1cccc(c1)C(=O)NCN2CCN(CC2)c3ccccc3C#N,0
207,Cc1nc(N=Nc2ccc(cc2S(=O)(=O)[O-])S(=O)(=O)[O-])c(COP(=O)([O-])[O-])c(C=O)c1O,0
208,CC(C)CN1C(=O)N(C)C(=O)c2[nH]cnc12,0
209,NCCSSCCN,0
210,OC(=O)[C@@H]1CCN1,0
211,NC(=S)c1ccc[n+](c1)[C@@H]2O[C@@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@H]([C@H](OP(=O)(O)[O-])[C@H]3O)n4cnc5c(N)ncnc45)C(O)C2O,0
212,CC(N)(C(=O)O)c1ccc(cc1)C(=O)O,0
213,NCCCCN,0
214,N[C@@H]([C@H](O)C(=O)O)C(=O)O,0
215,NCC(O)(CS(=O)(=O)O)c1ccc(Cl)cc1,0
216,CN([C@@H]1CC[C@]2(CCCO2)C[C@H]1N3CCCC3)C(=O)Cc4ccccc4,0
217,C[C@H]1OC[C@@H](C[N+](C)(C)C)O1,0
218,CN1C(=O)N(C)c2nc([nH]c2C1=O)C3CCCC3,0
219,CCCCC\C=C/CC(O)\C=C\c1cccc(CC(O)CCCCO)n1,0
220,Nc1nc(Cl)nc2c1ncn2[C@@H]3O[C@H](CO)[C@H](O)[C@H]3O,0
221,S=C(Nc1ccccc1)Nc2nccs2,0
222,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
223,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0
224,CN(C)C(=O)N=NC(=O)N(C)C,0
225,N[C@@H]([C@H]1C[C@@H]1C(=O)O)C(=O)O,0
226,OC1=CC(=O)OC(=C1)\C=C\c2ccc(O)c(O)c2,0
227,NCCCNCCSP(=O)(O)O,0
228,NC(=O)c1cccc(N)c1,0
229,OC(=O)\C=C\C(=O)O,0
230,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(=O)C)[N+]5(C)CCCCC5)[C@@]2(C)C[C@@H]1[N+]6(C)CCCCC6,0
231,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0
232,CN1C(=O)N(C)c2ncn(C)c2C1=O,0
233,Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-],0
234,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,0
235,Oc1cc(O)cc(\C=C\c2ccc(O)c(O)c2)c1,0
236,C[C@]12CC[C@H]3[C@@H](CCC4C[C@H](O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0
237,CCCN1C(=O)NC(=O)c2[nH]cnc12,0
238,CNCCNS(=O)(=O)c1cccc2cnccc12,0
239,CN(CCCl)Cc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,0
240,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,0
241,C[C@]12CC=C3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)CN5CCN(CC5)c6cc(nc(n6)N7CCCC7)N8CCCC8,0
242,Oc1ccc(cc1N2C(=O)Nc3cc(ccc23)C(F)(F)F)C(F)(F)F,0
243,CS(=N)(=O)CC[C@H](N)C(=O)O,0
244,CN(C)S(=O)(=O)C[C@H]1C[C@H]2[C@@H](Cc3cn(C)c4cccc2c34)N(C)C1,0
245,CC1=C(C=C(C#N)C(=O)N1)c2ccc3nccn3c2,0
246,[C-]#N,0
247,NC(=O)CN1CC(O)CC1=O,0
248,CC(=O)N[C@H](C(=O)O)C(C)(C)SN=O,0
249,CC(=C)[C@H]1CN[C@@H]([C@H]1CC(=O)O)C(=O)O,0
250,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@@H]6COC(=O)C6)[C@H](O)[C@H](O)[C@H]1O,0
251,[O-][N+](=O)c1cccc2c(Br)n[nH]c12,0
252,CC(=CCC\C(=C\CC\C(=C\CSc1ccccc1C(=O)O)\C)\C)C,0
253,NC(C(=O)O)c1onc(O)c1,0
254,OC[C@H]1NC[C@@H](O)[C@@H]1O,0
255,Clc1ccc(nn1)N2CC3CCC(C2)N3,0
256,COc1ccc(cc1)C(=O)N2CCCC2=O,0
257,C\C(=C(/C#N)\C(=O)Nc1cc(Br)ccc1Br)\O,0
258,NC1CCc2cc(O)c(O)cc2C1,0
259,COc1ccc2NC(=O)\C(=C/c3cnc[nH]3)\c2c1,0
260,C[N+](C)(C)CC(=O)O,0
261,N[C@@H](CC=C)C(=O)O,0
262,NC(=O)c1ncn(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,0
263,CC(=O)NNC(=O)N1Cc2ccccc2Oc3ccc(Cl)cc13,0
264,Cc1ccc(O)c(N=Nc2ccccc2)n1,0
265,CSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H](O)[C@H]3O)c2n1,0
266,Cc1cccc(C)c1NC(=O)C[N+](C)(C)C,0
267,CC(=O)Nc1nnc(s1)S(=O)(=O)N,0
268,CO\N=C(/C(=O)N[C@H]1C2SCC(=C(N2C1=O)C(=O)[O-])CSC3=NC(=O)C(=NN3C)[O-])\c4csc(N)n4,0
269,OC(=O)c1cc2cc(F)ccc2[nH]1,0
270,N[C@H](C(=O)O)c1cc(O)cc(O)c1,0
271,Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1,0
272,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,0
273,Cc1cc2CCN(C(=O)Nc3ccnc4ccccc34)c2cc1Cl,0
274,N[C@@H](CCC(=O)O)C(=O)O,0
275,COc1ccc2[C@@H](OC(=O)c2c1OC)[C@H]3N(C)CCc4cc5OCOc5cc34,0
276,NCCC(=O)NCCc1cnc[nH]1,0
277,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c3ccccc3,0
278,Cc1nnc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn4cnnn4)C3=O)C(=O)[O-])s1,0
279,O=C1CCc2cc(OCCCCc3nnnn3C4CCCCC4)ccc2N1,0
280,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N[C@H]4CC5CCC4C5)ncnc23,0
281,Nn1nnc2ccccc12,0
282,COc1c2CC(Oc2nc3ccccc13)C(C)(O)CO,0
283,CC(C)(C)c1onc(O)c1CC([NH3+])C(=O)[O-],0
284,CC1=C(N2[C@H](SC1)[C@H](NC(=O)C(N)C3=CCC=CC3)C2=O)C(=O)O,0
285,CN1C(C)(C)CCCC1(C)C,0
286,NCCCCNCCCN,0
287,CC(C)(C)NCC(O)c1ccccc1Cl,0
288,Cn1cnc(c1Sc2ncnc3nc[nH]c23)[N+](=O)[O-],0
289,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,0
290,C[N+]1(C)CCC(CC1)OC(=O)C(c2ccccc2)c3ccccc3,0
291,OC(=O)c1ccccc1Nc2ccccc2,0
292,COc1ccc2C3CC[C@]4(C)[C@H](CCC4C3CCc2c1)NCCCCCCN5C(=O)C=CC5=O,0
293,COc1ccc2[nH]cc(CCNC(=O)C)c2c1,0
294,CC#CCOC(=O)c1c(C)nc2sc3CC(O)CCc3c2c1N,0
295,Cc1nc(N=Nc2ccc(cc2)C(=O)[O-])c(COP(=O)([O-])[O-])c(C=O)c1O,0
296,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0
297,NS(=O)(=O)c1cccc2c3nc([O-])c([O-])nc3cc(c12)[N+](=O)[O-],0
298,CCN(CC)c1ncnc2c1ncn2[C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])C(Br)(Br)P(=O)(O)[O-])[C@@H](O)[C@H]3O,0
299,N\C(=C(/C#N)\c1cc(O)c(O)c(O)c1)\C=C(C#N)C#N,0
300,CCN1C=C(C(=O)O)C(=O)c2cc3OCOc3cc12,0
301,Nc1nc(Cl)nc2c1ncn2[C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H](O)[C@H]3O,0
302,COc1cc(ccc1OC(F)F)C2=NNC(=O)C=C2,0
303,CNC(=O)c1cc2c(cn1)[nH]c3ccccc23,0
304,NC1CC(=CC=C1)C(=O)O,0
305,COc1ccccc1OCC(O)CN2CCN(CC(=O)Nc3c(C)cccc3C)CC2,0
306,CN(N=O)c1ccc(O)c(O)c1,0
307,C[N+](C)(C)CC=O,0
308,CC(C)[N+]1(C)C2CCC1CC(C2)C(=O)OC(CO)c3ccccc3,0
309,CC(N)c1cccc(Cl)c1Cl,0
310,CC(N)[C@H](O)c1ccc(O)c(O)c1,0
311,Clc1cc2NC(=O)C(=O)Nc2cc1Cl,0
312,Cn1cnc(CCN)c1,0
313,OC(=O)[C@@H]1CCCN[C@@H]1C(=O)O,0
314,CC(C)(CCP(=O)(O)O)C(=O)O,0
315,NC(=N)NCc1cccc(I)c1,0
316,OC(=O)\C=C\c1c[nH]cn1,0
317,NC(CCP(=O)(O)O)C(=O)O,0
318,N[C@@H](CCCNC(=N)NO)C(=O)O,0
319,CN(C)CCCO[C@H]1C(O[C@@H]2OC(C)(C)O[C@H]12)[C@H](O)CO,0
320,CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1,0
321,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c3ccccc3)C(=O)O)cc1)c4ccccn4,0
322,CC(C)(Oc1ccc(cc1)C2CC2(Cl)Cl)C(=O)O,0
323,OC(=O)C1CCCNC1,0
324,N#CSc1ccc2oc(cc2c1)C3=NCCN3,0
